16104985,ベンガラグンジョウ　　　　　　　　　,1,03,00,ストロングリターン　　　　　　　　　,カタマチボタン　　　　　　　　　　　,ダンスインザダーク　　　　　　　　　,20160224,2006,2004,1993,諸江　幸祐氏　　　　　　　　　　　　　　,05,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1207,1206,      ,
16100889,ワンダーヴァレッタ　　　　　　　　　,1,01,00,グラスワンダー　　　　　　　　　　　,イムディーナ　　　　　　　　　　　　,スペシャルウィーク　　　　　　　　　,20160328,1995,2010,1995,山口　正行氏　　　　　　　　　　　　　　,08,村上牧場　　　　　　　　　　　　　　　　,新冠　　,0,20190324,1207,1206,      ,
16105278,ヴァンキッシュアイ　　　　　　　　　,1,03,00,ワークフォース　　　　　　　　　　　,リアリーラヴユー　　　　　　　　　　,スペシャルウィーク　　　　　　　　　,20160324,2007,2008,1995,会田　浩史氏　　　　　　　　　　　　　　,06,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1503,1206,      ,
16105558,シュリュッセル　　　　　　　　　　　,1,03,00,クォリティロード　　　　　　　　　　,スイートレッドキャット　　　　　　　,ブルーグラスキャット　　　　　　　　,20160203,2006,2010,2003,嶋田　賢氏　　　　　　　　　　　　　　　,03,岡田牧場　　　　　　　　　　　　　　　　,新ひだか,0,20190324,1503,1108,      ,
16102258,リワードアンヴァル　　　　　　　　　,1,01,00,スマートファルコン　　　　　　　　　,リワードエンプレス　　　　　　　　　,オペラハウス　　　　　　　　　　　　,20160420,2005,1999,1988,宮崎　冴子氏　　　　　　　　　　　　　　,05,リワード　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1206,1109,      ,
16105251,ダークロード　　　　　　　　　　　　,1,04,00,ワークフォース　　　　　　　　　　　,ミラクルワウ　　　　　　　　　　　　,フジキセキ　　　　　　　　　　　　　,20160303,2007,2003,1992,田原　邦男氏　　　　　　　　　　　　　　,06,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1503,1206,      ,
16100563,カズノマックイーン　　　　　　　　　,1,03,00,ディープブリランテ　　　　　　　　　,ロックフェアレディ　　　　　　　　　,ロックオヴジブラルタル　　　　　　　,20160302,2009,2008,1999,鈴木　可一氏　　　　　　　　　　　　　　,05,新冠橋本牧場　　　　　　　　　　　　　　,新冠　　,0,20190324,1206,1106,      ,
16100624,アプラウス　　　　　　　　　　　　　,2,04,00,パイロ　　　　　　　　　　　　　　　,ルアシェイア　　　　　　　　　　　　,フジキセキ　　　　　　　　　　　　　,20160409,2005,2004,1992,ノースヒルズ　　　　　　　　　　　　　　,08,ノースヒルズ　　　　　　　　　　　　　　,新冠　　,0,20190324,1311,1206,      ,
16102081,オルクリスト　　　　　　　　　　　　,1,03,00,トゥザグローリー　　　　　　　　　　,メイショウホノボノ　　　　　　　　　,メイショウサムソン　　　　　　　　　,20160407,2007,2010,2003,㈲日進牧場　　　　　　　　　　　　　　　,01,日進牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1503,1109,      ,
16102213,タカラパーティ　　　　　　　　　　　,2,03,00,ケープブランコ　　　　　　　　　　　,ディナーパーティ　　　　　　　　　　,シングスピール　　　　　　　　　　　,20160418,2007,2002,1992,村山　義男氏　　　　　　　　　　　　　　,05,宮内牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1109,1109,      ,
16101473,ゴールデンチョイス　　　　　　　　　,1,05,00,ロードアルティマ　　　　　　　　　　,ステッバイステップ　　　　　　　　　,カリズマティック　　　　　　　　　　,20160323,2000,2004,1996,田島　榮二郎氏　　　　　　　　　　　　　,07,元茂牧場　　　　　　　　　　　　　　　　,新ひだか,0,20190324,1503,1108,      ,
16106248,ビジュミノル　　　　　　　　　　　　,2,01,00,タートルボウル　　　　　　　　　　　,ベルシエロ　　　　　　　　　　　　　,ダイワメジャー　　　　　　　　　　　,20160425,2002,2009,2001,吉岡　實氏　　　　　　　　　　　　　　　,09,フジワラフアーム　　　　　　　　　　　　,新ひだか,0,20190324,1101,1206,      ,
16106592,ガッサンベリー　　　　　　　　　　　,1,03,00,ショウナンカンプ　　　　　　　　　　,ハートフルソルティ　　　　　　　　　,オレハマッテルゼ　　　　　　　　　　,20160502,1998,2010,2000,西村　專次氏　　　　　　　　　　　　　　,05,グラストレーニングセンター　　　　　　　,浦河　　,0,20190324,1304,1206,      ,
16105531,クリスタルアワード　　　　　　　　　,2,05,00,アグネスデジタル　　　　　　　　　　,ルーシーショー　　　　　　　　　　　,フジキセキ　　　　　　　　　　　　　,20160324,1997,2005,1992,㈱ノルマンディーサラブレッドレーシング　,02,岡田スタツド　　　　　　　　　　　　　　,新ひだか,0,20190324,1503,1206,      ,
16104075,マイミッション　　　　　　　　　　　,1,03,00,ショウナンカンプ　　　　　　　　　　,ディナータイム　　　　　　　　　　　,ベーリング　　　　　　　　　　　　　,20160210,1998,1996,1983,加藤　光淑氏　　　　　　　　　　　　　　,06,市川牧場　　　　　　　　　　　　　　　　,むかわ　,0,20190324,1304,1501,      ,
16103682,クリノリトルスター　　　　　　　　　,2,01,00,ナカヤマフェスタ　　　　　　　　　　,バクシンクリチャン　　　　　　　　　,サクラバクシンオー　　　　　　　　　,20160214,2006,2009,1989,栗本　博晴氏　　　　　　　　　　　　　　,09,増尾牧場　　　　　　　　　　　　　　　　,日高　　,0,20190324,1206,1304,      ,
16103936,タイセイアルディ　　　　　　　　　　,2,04,00,ヘニーヒューズ　　　　　　　　　　　,シンプリーラブリー　　　　　　　　　,ボールドエグゼクティヴ　　　　　　　,20160308,2003,2002,1984,田中　成奉氏　　　　　　　　　　　　　　,06,二風谷ファーム　　　　　　　　　　　　　,平取　　,0,20190324,1108,1305,      ,
16106147,アシャカホンマル　　　　　　　　　　,1,04,00,グランプリボス　　　　　　　　　　　,ウスイ　　　　　　　　　　　　　　　,オース　　　　　　　　　　　　　　　,20160405,2008,2003,1996,吉冨　学氏　　　　　　　　　　　　　　　,05,畠山牧場　　　　　　　　　　　　　　　　,新ひだか,0,20190324,1304,1101,      ,
16103705,スローエクスプレス　　　　　　　　　,2,01,00,カジノドライヴ　　　　　　　　　　　,ミスティローズ　　　　　　　　　　　,ネオユニヴァース　　　　　　　　　　,20160420,2005,2011,2000,本杉　芳郎氏　　　　　　　　　　　　　　,05,メイプルファーム　　　　　　　　　　　　,日高　　,0,20190324,1311,1206,      ,
16104146,スイセー　　　　　　　　　　　　　　,1,03,00,ジャングルポケット　　　　　　　　　,ダンシングサーカス　　　　　　　　　,ダンシングブレーヴ　　　　　　　　　,20160226,1998,2000,1983,村田　滋氏　　　　　　　　　　　　　　　,05,高橋農場　　　　　　　　　　　　　　　　,伊達　　,0,20190324,1307,1104,      ,
16102386,モリトローテローゼ　　　　　　　　　,2,01,00,タイキシャトル　　　　　　　　　　　,イセノメガミ　　　　　　　　　　　　,ネオユニヴァース　　　　　　　　　　,20160422,1994,2008,2000,石橋　忠之氏　　　　　　　　　　　　　　,05,桑田　正己　　　　　　　　　　　　　　　,浦河　　,0,20190324,1206,1206,      ,
16102813,ゴールドプラネット　　　　　　　　　,2,04,00,ケープブランコ　　　　　　　　　　　,ビウイッチアス　　　　　　　　　　　,ダイワメジャー　　　　　　　　　　　,20160326,2007,2009,2001,居城　寿与氏　　　　　　　　　　　　　　,01,いとう牧場　　　　　　　　　　　　　　　,日高　　,0,20190324,1109,1206,      ,
16102457,ミラージュ　　　　　　　　　　　　　,2,04,00,アッミラーレ　　　　　　　　　　　　,ボンキュッボン　　　　　　　　　　　,メジロライアン　　　　　　　　　　　,20160412,1997,2005,1987,㈱パニオロ　　　　　　　　　　　　　　　,05,小島牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1206,1105,      ,
16102155,ココリガストン　　　　　　　　　　　,1,04,00,ハービンジャー　　　　　　　　　　　,ギンザボナンザ　　　　　　　　　　　,ゼンノロブロイ　　　　　　　　　　　,20160302,2006,2007,2000,美崎　光二郎氏　　　　　　　　　　　　　,06,三嶋牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1106,1206,      ,
16104123,コトブキアゲート　　　　　　　　　　,1,01,00,ジャスタウェイ　　　　　　　　　　　,ルミノハレブタイ　　　　　　　　　　,クロフネ　　　　　　　　　　　　　　,20160408,2009,2010,1998,尾上　松壽氏　　　　　　　　　　　　　　,05,笹川大晃牧場　　　　　　　　　　　　　　,森　　　,0,20190324,1206,1103,      ,
16100411,ヴェリートレビアン　　　　　　　　　,1,03,00,ゼンノロブロイ　　　　　　　　　　　,ナイストレビアン　　　　　　　　　　,ノーザンテースト　　　　　　　　　　,20160216,2000,1997,1971,嶋田　賢氏　　　　　　　　　　　　　　　,03,大栄牧場　　　　　　　　　　　　　　　　,新冠　　,0,20190324,1206,1105,      ,
16109093,カミノシルヴィ　　　　　　　　　　　,2,03,00,ナカヤマフェスタ　　　　　　　　　　,マツリダシルヴィ　　　　　　　　　　,エルコンドルパサー　　　　　　　　　,20160323,2006,2003,1995,村上　正喜氏　　　　　　　　　　　　　　,06,ワールドファーム　　　　　　　　　　　　,青森　　,0,20190324,1206,1503,      ,
16105468,ダークオブザナイト　　　　　　　　　,1,03,00,ノヴェリスト　　　　　　　　　　　　,キタノシラユリ　　　　　　　　　　　,ダンスインザダーク　　　　　　　　　,20160403,2009,1998,1993,㈱ノルマンディーサラブレッドレーシング　,02,岡田スタツド　　　　　　　　　　　　　　,新ひだか,0,20190324,1902,1206,      ,
16102385,ニシノアレグロ　　　　　　　　　　　,1,01,00,ジャスタウェイ　　　　　　　　　　　,マイダイナマイト　　　　　　　　　　,ダイナマイトダディ　　　　　　　　　,20160428,2009,1997,1988,西山　茂行氏　　　　　　　　　　　　　　,05,桑田牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1206,1304,      ,
16104965,エフェクトオン　　　　　　　　　　　,1,04,00,ディープインパクト　　　　　　　　　,オヴァンボクイーン　　　　　　　　　,カラトス　　　　　　　　　　　　　　,20160409,2002,2007,1992,㈲社台レースホース　　　　　　　　　　　,01,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1206,1305,      ,
16106397,レオ　　　　　　　　　　　　　　　　,1,07,00,マスタークラフツマン　　　　　　　　,オモテナシ２　　　　　　　　　　　　,ヘンリーザナビゲーター　　　　　　　,20160321,2006,2012,2005,ニッシンレーシング　　　　　　　　　　　,  ,チャンピオンズファーム　　　　　　　　　,新ひだか,0,20190324,1106,1503,      ,
16105209,ヘヴンリータイム　　　　　　　　　　,3,01,00,ローエングリン　　　　　　　　　　　,ヘヴンリーヴォイス　　　　　　　　　,アグネスタキオン　　　　　　　　　　,20160301,1999,2007,1998,伊藤　正徳氏　　　　　　　　　　　　　　,  ,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1109,1206,      ,
16104040,ヤギリオーディン　　　　　　　　　　,1,04,00,シンボリクリスエス　　　　　　　　　,ジュエリスト　　　　　　　　　　　　,ダイワメジャー　　　　　　　　　　　,20160419,1999,2009,2001,内田　ヤエ子氏　　　　　　　　　　　　　,06,大作ステーブル　　　　　　　　　　　　　,新冠　　,0,20190324,1207,1206,      ,
16102337,フライクーゲル　　　　　　　　　　　,1,03,00,ハービンジャー　　　　　　　　　　　,ドリームキセキ　　　　　　　　　　　,フジキセキ　　　　　　　　　　　　　,20160409,2006,2001,1992,水上　行雄氏　　　　　　　　　　　　　　,05,笠松牧場　　　　　　　　　　　　　　　　,浦河　　,0,20190324,1106,1206,      ,
16105254,ゲットリズム　　　　　　　　　　　　,1,03,00,ハービンジャー　　　　　　　　　　　,メイカ　　　　　　　　　　　　　　　,ダンスインザダーク　　　　　　　　　,20160406,2006,2004,1993,ジャコモ合同会社　　　　　　　　　　　　,  ,社台コーポレーション白老ファーム　　　　,白老　　,0,20190324,1106,1206,      ,
16103041,レッドクーゲル　　　　　　　　　　　,1,01,00,ハーツクライ　　　　　　　　　　　　,アルレスカ　　　　　　　　　　　　　,マルジュ　　　　　　　　　　　　　　,20160415,2001,2006,1988,㈱東京ホースレーシング　　　　　　　　　,05,下河辺牧場　　　　　　　　　　　　　　　,日高　　,0,20190324,1206,1101,      ,
16101210,イフユーワナ　　　　　　　　　　　　,1,03,00,アドマイヤムーン　　　　　　　　　　,ブロードチョイス　　　　　　　　　　,エーピーインディ　　　　　　　　　　,20160419,2003,2006,1989,山口　裕介氏　　　　　　　　　　　　　　,02,下屋敷牧場　　　　　　　　　　　　　　　,新ひだか,0,20190324,1503,1311,      ,
16103294,ウォルフズハウル　　　　　　　　　　,1,04,00,ハーツクライ　　　　　　　　　　　　,アークティックシルク　　　　　　　　,セルカーク　　　　　　　　　　　　　,20160505,2001,2001,1988,ゴドルフィン　　　　　　　　　　　　　　,01,ダーレー・ジャパン・ファーム　　　　　　,日高　　,0,20190324,1206,1502,      ,
16105313,ナーゲルリング　　　　　　　　　　　,2,04,00,レッドスパーダ　　　　　　　　　　　,トシザコジーン　　　　　　　　　　　,アドマイヤコジーン　　　　　　　　　,20160406,2006,2005,1996,㈲ビッグレッドファーム　　　　　　　　　,01,浦河小林牧場　　　　　　　　　　　　　　,浦河　　,0,20190324,1206,1308,      ,
16103261,マーマレードガール　　　　　　　　　,2,04,00,タイキシャトル　　　　　　　　　　　,ミスマーマレード　　　　　　　　　　,ダンスインザダーク　　　　　　　　　,20160418,1994,2001,1993,㈲ビッグレッドファーム　　　　　　　　　,01,滝本　健二　　　　　　　　　　　　　　　,日高　　,0,20190324,1206,1206,      ,
16103885,アマデウス　　　　　　　　　　　　　,1,04,00,キンシャサノキセキ　　　　　　　　　,ブライティアピア　　　　　　　　　　,キングヘイロー　　　　　　　　　　　,20160306,2003,2006,1995,中西　純穂氏　　　　　　　　　　　　　　,  ,川向高橋育成牧場　　　　　　　　　　　　,平取　　,0,20190324,1206,1104,      ,
16103017,ルマーカーブル　　　　　　　　　　　,1,03,05,フィガロ　　　　　　　　　　　　　　,ミスリンディ　　　　　　　　　　　　,ストーミーアトランティック　　　　　,20160318,1995,2009,1994,伊達　敏明氏　　　　　　　　　　　　　　,05,サンシャイン牧場　　　　　　　　　　　　,日高　　,0,20190324,1108,1108,      ,
16103423,シェリーアモール　　　　　　　　　　,2,01,21,グラスワンダー　　　　　　　　　　　,ケイズビーナス　　　　　　　　　　　,タイキシャトル　　　　　　　　　　　,20160413,1995,2004,1994,吉橋　英隆氏　　　　　　　　　　　　　　,  ,長田ファーム　　　　　　　　　　　　　　,日高　　,0,20190324,1207,1206,      ,
16100964,タガノジェロディ　　　　　　　　　　,1,01,00,ノヴェリスト　　　　　　　　　　　　,タガノディーバ　　　　　　　　　　　,フジキセキ　　　　　　　　　　　　　,20160421,2009,2007,1992,八木　良司氏　　　　　　　　　　　　　　,08,八木牧場　　　　　　　　　　　　　　　　,新冠　　,0,20190324,1902,1206,      ,
16102703,バームクーヘン　　　　　　　　　　　,2,03,00,プリサイスエンド　　　　　　　　　　,オンリーユー　　　　　　　　　　　　,ディアブロ　　　　　　　　　　　　　,20160330,1997,2002,1987,㈲ミルファーム　　　　　　　　　　　　　,03,ミルファーム　　　　　　　　　　　　　　,浦河　　,0,20190324,1503,1206,      ,
16110058,ヴォイスオブジョイ　　　　　　　　　,2,03,06,マジシャン　　　　　　　　　　　　　,シシーバ　　　　　　　　　　　　　　,サイレントネーム　　　　　　　　　　,20160309,2010,2009,2002,㈱サラブレッドクラブ・ラフィアン　　　　,01,Ｂｒｙａｎ　Ｃｏｎｎｏｒｓ　　　　　　　,米　　　,0,20190324,1109,1206,      ,
16104751,ブラックダンサー　　　　　　　　　　,2,04,00,ブラックタイド　　　　　　　　　　　,クーリドフレイズ　　　　　　　　　　,ジャイアンツコーズウェイ　　　　　　,20160315,2001,2008,1997,前迫　義幸氏　　　　　　　　　　　　　　,06,ノーザンファーム　　　　　　　　　　　　,安平　　,0,20190324,1206,1108,      ,
16102319,エンパイアシュアー　　　　　　　　　,1,03,00,トビーズコーナー　　　　　　　　　　,チェリーシェル　　　　　　　　　　　,サクラバクシンオー　　　　　　　　　,20160425,2008,2010,1989,㈲ターフ・スポート　　　　　　　　　　　,05,荻伏服部牧場　　　　　　　　　　　　　　,浦河　　,0,20190324,1106,1304,      ,
16104926,フォルコメン　　　　　　　　　　　　,1,03,00,ヴィクトワールピサ　　　　　　　　　,イマーキュレイトキャット　　　　　　,ストームキャット　　　　　　　　　　,20160313,2007,2008,1983,㈲社台レースホース　　　　　　　　　　　,01,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1206,1108,      ,
16100049,クロムウェル　　　　　　　　　　　　,1,01,00,トーセンラー　　　　　　　　　　　　,マキノルーチェ　　　　　　　　　　　,スターリングローズ　　　　　　　　　,20160219,2008,2007,1997,㈲ミルファーム　　　　　　　　　　　　　,03,アサヒ牧場　　　　　　　　　　　　　　　,新冠　　,0,20190324,1206,1503,      ,
16102225,ランペドゥーザ　　　　　　　　　　　,2,01,00,ゼンノロブロイ　　　　　　　　　　　,セイウンユウカ　　　　　　　　　　　,トニービン　　　　　　　　　　　　　,20160416,2000,1998,1983,㈲ミルファーム　　　　　　　　　　　　　,03,ミリオンファーム　　　　　　　　　　　　,浦河　　,0,20190324,1206,1307,      ,
16104634,ハーメティキスト　　　　　　　　　　,1,03,00,ロードカナロア　　　　　　　　　　　,ミスティックリップス　　　　　　　　,ジェネラス　　　　　　　　　　　　　,20160305,2008,2004,1988,㈲キャロットファーム　　　　　　　　　　,02,ノーザンファーム　　　　　　　　　　　　,安平　　,0,20190324,1503,1102,      ,
16100695,ミチビキ　　　　　　　　　　　　　　,2,04,00,ナカヤマフェスタ　　　　　　　　　　,コスモクラッベ　　　　　　　　　　　,マイネルラヴ　　　　　　　　　　　　,20160424,2006,2006,1995,㈱ブルースターズファーム　　　　　　　　,01,ビッグレッドファーム　　　　　　　　　　,新冠　　,0,20190324,1206,1503,      ,
16100272,ヴァンケドミンゴ　　　　　　　　　　,1,03,00,ルーラーシップ　　　　　　　　　　　,アンフィルージュ　　　　　　　　　　,アグネスタキオン　　　　　　　　　　,20160406,2007,2007,1998,幅田　昌伸氏　　　　　　　　　　　　　　,08,斉藤　安行　　　　　　　　　　　　　　　,新冠　　,0,20190324,1503,1206,      ,
16105146,ケンデューク　　　　　　　　　　　　,1,04,00,ノヴェリスト　　　　　　　　　　　　,ハリウッドセレブ　　　　　　　　　　,ジャングルポケット　　　　　　　　　,20160131,2009,2011,1998,中西　健氏　　　　　　　　　　　　　　　,05,社台ファーム　　　　　　　　　　　　　　,千歳　　,0,20190324,1902,1307,      ,
16101017,チバタリアン　　　　　　　　　　　　,2,07,00,キャプテントゥーレ　　　　　　　　　,バクシンオージョ　　　　　　　　　　,タイキシャトル　　　　　　　　　　　,20160501,2005,2004,1994,井上　久光氏　　　　　　　　　　　　　　,05,競優牧場　　　　　　　　　　　　　　　　,新冠　　,0,20190324,1206,1206,      ,
